carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
19016,skoda, Yeti,2016,Manual,29426,Petrol,125,51.4,1.2,10350
17331,bmw, 8 Series,2020,Semi-Auto,101,Diesel,145,40.4,3,61995
17983,vw, CC,2013,Manual,69811,Diesel,30,60.1,2,7345
12585,skoda, Rapid,2017,Manual,20795,Petrol,20,57.7,1.2,8450
14905,vw, Arteon,2019,Semi-Auto,15,Petrol,145,36.2,2,26798
17735,vauxhall, Zafira Tourer,2017,Automatic,34416,Petrol,200,40.9,1.4,10790
17107,hyundi, IX20,2019,Manual,3850,Petrol,145,37.2,1.6,12490
17545,vw, Scirocco,2016,Manual,35730,Diesel,20,55.4,2,14290
19350,skoda, Rapid,2017,Manual,40700,Petrol,30,57.7,1.2,8750
12608,merc, V Class,2019,Automatic,4362,Diesel,145,45.6,2.2,44410
16300,skoda, Scala,2019,Automatic,200,Petrol,145,45.6,1.5,16980
16017,bmw, Z4,2014,Automatic,44027,Petrol,200,41.5,2,13499
14067,hyundi, I800,2018,Manual,39010,Diesel,145,37.7,2.5,13992
17639,vw, Jetta,2016,Automatic,34567,Diesel,30,62.8,2,9466
18178,merc, M Class,2013,Semi-Auto,84413,Diesel,205,44.8,2.1,14250
13145,audi, A7,2018,Semi-Auto,6850,Diesel,145,38.2,3,38995
17393,vw, Arteon,2019,Manual,10,Diesel,145,52.3,2,27498
18292,bmw, M4,2020,Semi-Auto,17,Petrol,150,32.5,3,48950
16458,ford, Grand C-MAX,2011,Manual,64000,Petrol,200,40.9,1.6,5490
16843,toyota, Prius,2019,Automatic,5278,Other,135,61.4,1.8,23995
15576,audi, Q8,2020,Semi-Auto,2000,Diesel,145,33.6,3,58000
14163,hyundi, I800,2018,Manual,31007,Diesel,145,31.7,2.5,15949
12930,merc, GL Class,2017,Manual,14602,Diesel,20,67.3,2.1,16995
17876,ford, Galaxy,2013,Automatic,52100,Diesel,200,47.1,2,9795
12584,bmw, X6,2019,Automatic,3000,Petrol,145,26.4,3,64690
15909,ford, KA,2011,Manual,50425,Petrol,30,57.7,1.2,3888
14203,merc, GL Class,2017,Automatic,47424,Diesel,125,56.5,2.1,17999
14944,vauxhall, GTC,2015,Manual,31156,Petrol,165,44.8,1.6,8495
19028,toyota, Prius,2016,Automatic,41487,Hybrid,0,85.6,1.8,17480
14859,merc, CLS Class,2017,Semi-Auto,27354,Diesel,160,49.6,3,23998
15001,audi, A7,2017,Automatic,40763,Diesel,160,52.3,3,25790
14599,ford, KA,2015,Manual,42429,Petrol,30,57.7,1.2,4670
14696,bmw, X7,2019,Automatic,7278,Diesel,145,31.4,3,74480
13076,bmw, M2,2018,Semi-Auto,6120,Petrol,150,29.1,3,39995
18971,merc, V Class,2017,Automatic,86000,Diesel,145,44.8,2.1,29990
18890,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,24945
16346,vw, CC,2016,Semi-Auto,43308,Diesel,145,54.3,2,12890
15653,vw, Arteon,2019,Automatic,10000,Diesel,145,50.4,2,30950
16764,merc, CLS Class,2012,Automatic,46283,Petrol,555,28.5,5.5,21749
16224,merc, CLS Class,2019,Automatic,4011,Diesel,145,47.9,2.9,43490
19183,toyota, Verso,2016,Manual,14103,Petrol,205,41.5,1.6,11298
16118,audi, RS6,2016,Automatic,29000,Petrol,325,29.4,4,44950
17732,toyota, Prius,2019,Automatic,5000,Other,135,217.3,1.8,28590
17515,hyundi, IX20,2015,Manual,23989,Petrol,125,50.4,1.4,6495
13007,toyota, Prius,2018,Automatic,4623,Hybrid,135,85.6,1.8,21725
12536,vw, Caravelle,2019,Semi-Auto,3800,Diesel,145,33.6,2,41995
18722,skoda, Rapid,2017,Manual,15300,Petrol,20,60.1,1.2,8490
17681,hyundi, IX20,2016,Manual,28221,Diesel,30,64.2,1.6,7900
18132,skoda, Scala,2019,Manual,10889,Petrol,150,49.6,1,13995
14556,vw, Caddy Life,2020,Manual,1724,Diesel,145,47.9,2,16995
17621,skoda, Scala,2019,Manual,7000,Petrol,145,49.6,1,13495
14123,skoda, Scala,2020,Manual,1000,Petrol,145,49.6,1,15991
14101,vw, Scirocco,2009,Automatic,112000,Petrol,265,37.2,2,5995
14692,ford, KA,2014,Manual,50452,Petrol,30,57.7,1.2,3495
17078,ford, Grand C-MAX,2018,Automatic,1298,Diesel,145,51.4,1.5,15999
19380,bmw, 6 Series,2016,Automatic,45360,Diesel,200,49.6,3,20999
16793,merc, X-CLASS,2019,Automatic,16500,Diesel,260,35.8,2.3,28000
14475,vw, Jetta,2015,Manual,59854,Diesel,20,67.3,2,8498
13988,vw, Beetle,2001,Manual,47729,Petrol,330,32.5,2,2490
12357,skoda, Yeti,2016,Semi-Auto,23858,Petrol,125,51.4,1.2,10999
15341,hyundi, IX35,2014,Manual,90000,Diesel,145,53.3,1.7,7475
13600,ford, Edge,2016,Automatic,44224,Diesel,160,48.7,2,18020
17570,toyota, Hilux,2018,Manual,14646,Diesel,265,40.4,2.4,24575
15998,vw, Beetle,2013,Manual,61410,Diesel,125,57.6,2,7299
16267,merc, S Class,2019,Automatic,2983,Diesel,145,52.3,3,55499
16265,vauxhall, Combo Life,2019,Manual,8541,Petrol,145,42.2,1.2,13999
18887,bmw, 6 Series,2013,Automatic,62068,Diesel,160,49.6,3,16199
13859,bmw, X4,2019,Automatic,9793,Diesel,145,42.8,2,38750
13753,audi, A8,2016,Semi-Auto,33620,Diesel,160,49.6,3,21965
14873,vw, Scirocco,2015,Manual,48870,Diesel,20,55.4,2,10999
13052,ford, KA,2010,Manual,90000,Diesel,30,67.3,1.2,2995
15621,ford, Edge,2016,Manual,11655,Diesel,160,48.7,2,19400
15594,ford, Galaxy,2007,Manual,89000,Diesel,220,44.8,1.8,4195
13044,vauxhall, Zafira Tourer,2017,Manual,28831,Diesel,145,54.3,2,12999
15253,skoda, Rapid,2016,Manual,52456,Diesel,0,78.5,1.4,6991
15630,vw, Scirocco,2016,Manual,41167,Diesel,20,55.4,2,13500
12014,merc, GLS Class,2020,Semi-Auto,3999,Diesel,145,30.4,3,67480
13752,vw, Caravelle,2019,Semi-Auto,100,Diesel,145,33.6,2,50000
16980,audi, A7,2019,Semi-Auto,933,Diesel,145,45.6,2,41995
18655,bmw, X4,2019,Semi-Auto,8098,Diesel,145,42.8,2,34995
17709,vw, Caddy Maxi Life,2019,Automatic,63,Diesel,150,46.3,2,18991
16991,vauxhall, Combo Life,2019,Manual,7487,Diesel,145,53.3,1.5,13798
19375,merc, GL Class,2016,Manual,30140,Diesel,30,64.2,2.1,15999
16390,hyundi, I40,2018,Manual,37653,Diesel,150,60.1,1.7,13491
18653,vw, Arteon,2020,Semi-Auto,2500,Diesel,145,37.7,2,37500
17560,audi, A8,2019,Semi-Auto,5904,Diesel,145,50.4,3,39496
12330,bmw, X6,2020,Semi-Auto,3200,Diesel,145,34.9,3,52990
15276,ford, Edge,2016,Semi-Auto,15727,Diesel,160,48.7,2,18995
13465,vw, Amarok,2017,Automatic,69123,Diesel,260,36.2,3,20999
12062,vw, Scirocco,2017,Semi-Auto,37975,Diesel,125,58.9,2,15690
14743,ford, Edge,2017,Manual,11841,Diesel,145,48.7,2,18991
15361,hyundi, Santa Fe,2019,Semi-Auto,2847,Diesel,145,39.2,2.2,33999
12706,vw, Caddy Life,2017,Manual,15860,Petrol,145,56.5,2,19995
17486,vw, Caravelle,2019,Semi-Auto,7801,Diesel,150,32.8,2,47994
15278,skoda, Yeti,2016,Semi-Auto,27684,Petrol,125,51.4,1.2,13195
13537,merc, V Class,2019,Automatic,1350,Diesel,145,36.2,2,45394
18922,vw, Arteon,2019,Automatic,5000,Petrol,145,47.1,2,31999
12801,skoda, Scala,2019,Semi-Auto,8121,Diesel,145,54.3,1.6,17495
16403,merc, GL Class,2016,Automatic,53167,Diesel,20,67.3,2.1,14499
17536,merc, V Class,2019,Semi-Auto,16,Diesel,145,36.2,2,44980
15428,vw, Caravelle,2015,Automatic,68443,Diesel,300,37.2,2,25990
17045,skoda, Scala,2020,Semi-Auto,55,Petrol,145,47.1,1,19295
19349,bmw, M4,2019,Semi-Auto,2373,Petrol,145,34,3,45999
15600,bmw, X6,2019,Semi-Auto,3455,Diesel,150,34.9,3,52995
19467,toyota, Avensis,2016,Manual,40149,Diesel,20,67.3,1.6,7899
15448,audi, RS3,2018,Automatic,17515,Petrol,145,34,2.5,36490
16035,skoda, Scala,2019,Manual,4266,Petrol,145,49.6,1,14992
17051,skoda, Kamiq,2020,Automatic,10,Petrol,145,52.3,1.6,23490
16564,hyundi, Santa Fe,2020,Automatic,2500,Diesel,145,39.2,2.2,34995
19161,bmw, X7,2020,Semi-Auto,5000,Diesel,150,31.4,3,78000
14228,bmw, X6,2016,Semi-Auto,44914,Diesel,240,42.8,3,32950
15324,vw, Shuttle,2019,Automatic,10563,Diesel,145,32.8,2,26990
17047,audi, RS3,2015,Automatic,27000,Petrol,300,34.9,2.5,27790
19391,bmw, 6 Series,2016,Automatic,43483,Diesel,200,49.6,3,20999
15335,merc, CLS Class,2015,Semi-Auto,68353,Diesel,160,52.3,3,16750
13022,bmw, 6 Series,2016,Automatic,34000,Diesel,200,49.6,3,20990
14160,bmw, X4,2018,Automatic,17878,Diesel,145,54.3,2,27800
16993,ford, KA,2014,Manual,40770,Petrol,30,57.7,1.2,4340
15545,toyota, Avensis,2017,Manual,9324,Petrol,145,47.1,1.8,14454
14775,merc, CLA Class,2016,Manual,70869,Diesel,20,67.3,2.1,12400
18021,bmw, 6 Series,2017,Automatic,17942,Petrol,145,32.1,4.4,27000
17707,merc, CLS Class,2019,Automatic,2500,Diesel,145,45.6,2,36890
15938,vw, CC,2011,Automatic,74000,Diesel,150,53.3,2,7440
17317,bmw, M2,2019,Semi-Auto,1287,Petrol,145,29.1,3,45980
12581,merc, CLS Class,2016,Automatic,44753,Diesel,125,57.7,2.1,17500
16759,hyundi, I800,2018,Automatic,32420,Diesel,145,28,2.5,15749
19262,merc, CLS Class,2016,Automatic,41253,Diesel,125,57.7,2.1,16957
18837,bmw, M4,2020,Automatic,10,Petrol,150,34,3,45488
12221,skoda, Yeti,2014,Manual,45505,Diesel,145,55.4,2,8250
14004,vw, Scirocco,2016,Automatic,28722,Petrol,160,44.1,2,13999
14710,bmw, 7 Series,2018,Semi-Auto,7123,Diesel,145,52.3,3,42000
15904,skoda, Kamiq,2019,Semi-Auto,3479,Petrol,145,43.5,1.5,23001
12786,ford, Galaxy,2019,Manual,2815,Diesel,145,55.4,2,26950
16927,skoda, Scala,2019,Semi-Auto,5410,Petrol,145,45.6,1.5,16920
13681,hyundi, IX35,2015,Manual,33153,Diesel,145,53.3,1.7,8995
18668,toyota, Verso,2016,Manual,7492,Petrol,200,41.5,1.6,12995
16162,hyundi, I800,2018,Manual,38330,Diesel,150,37.7,2.5,15480
15871,merc, CLS Class,2016,Semi-Auto,25313,Diesel,160,51.4,3,21998
12213,ford, Tourneo Connect,2016,Manual,42960,Diesel,30,61.4,1.5,8998
16830,ford, Fusion,2004,Automatic,59300,Petrol,200,42.8,1.4,1500
19198,merc, CLS Class,2018,Semi-Auto,11700,Diesel,145,51.4,3,26682
12916,merc, S Class,2005,Automatic,75148,Diesel,330,36.7,3.2,4990
14144,hyundi, Santa Fe,2016,Manual,14785,Diesel,200,46.3,2.2,19797
19002,vw, CC,2016,Manual,18229,Petrol,160,44.8,1.4,11499
18172,ford, Galaxy,2016,Semi-Auto,10121,Diesel,145,52.3,2,19970
17526,merc, X-CLASS,2019,Automatic,7500,Diesel,260,35.8,2.3,31000
15362,ford, Grand C-MAX,2018,Manual,19035,Diesel,145,64.2,1.5,14999
19426,ford, Edge,2017,Manual,15500,Diesel,150,48.7,2,19995
12541,skoda, Kamiq,2019,Semi-Auto,1001,Petrol,145,45.6,1,20450
15007,merc, CLS Class,2018,Semi-Auto,10677,Diesel,145,48.7,2.9,33990
15622,merc, S Class,2015,Semi-Auto,14158,Diesel,200,47.9,3,27998
13952,vauxhall, Antara,2013,Manual,55470,Diesel,200,46.3,2.2,5995
13332,toyota, Prius,2019,Automatic,3754,Hybrid,135,217.3,1.8,29995
17534,toyota, Verso,2015,Semi-Auto,88412,Petrol,165,43.5,1.8,9291
19609,bmw, Z4,2019,Automatic,4401,Petrol,145,33.2,3,43995
13164,toyota, Hilux,2019,Automatic,7123,Diesel,260,2.8,2.4,26500
14557,hyundi, I40,2016,Manual,15887,Diesel,30,65.7,1.7,9700
13973,bmw, M4,2016,Automatic,800,Petrol,300,34,3,39500
14093,bmw, 6 Series,2010,Automatic,92642,Diesel,260,40.9,3,8995
12722,vw, Tiguan Allspace,2019,Semi-Auto,6539,Diesel,150,39.2,2,26990
14822,ford, Mustang,2018,Automatic,9268,Petrol,145,23.5,5,30927
16608,toyota, Prius,2016,Automatic,30125,Hybrid,0,94.1,1.8,16390
13101,ford, KA,2014,Manual,33897,Petrol,30,57.7,1.2,4591
14546,audi, A8,2020,Semi-Auto,2000,Diesel,145,39.2,3,48500
12189,merc, CLS Class,2019,Semi-Auto,8697,Petrol,145,31.7,3,68000
18136,bmw, X4,2018,Semi-Auto,5000,Diesel,145,40.4,3,36000
13933,merc, GL Class,2016,Automatic,11684,Diesel,20,67.3,2.1,17299
16635,vauxhall, Combo Life,2019,Automatic,1,Diesel,145,50.4,1.5,20499
13378,merc, S Class,2019,Semi-Auto,1500,Diesel,145,52.3,3,60399
12612,audi, Q8,2019,Automatic,10200,Diesel,145,33.6,3,48022
18911,bmw, M5,2019,Semi-Auto,4200,Petrol,150,26.9,4.4,62898
17191,toyota, Avensis,2017,Manual,53675,Petrol,150,47.1,1.8,11298
14386,hyundi, IX35,2014,Automatic,44205,Diesel,260,41.5,2,9397
18474,bmw, M4,2020,Semi-Auto,700,Petrol,145,34,3,50000
14428,hyundi, IX35,2014,Manual,94870,Diesel,145,53.3,1.7,6890
15769,merc, S Class,2016,Automatic,14000,Petrol,555,28,5.5,57000
16254,toyota, Prius,2016,Automatic,28126,Hybrid,0,94.1,1.8,17250
18326,ford, Grand C-MAX,2017,Manual,10546,Petrol,145,54.3,1,12450
14281,merc, V Class,2017,Automatic,2552,Diesel,145,45.6,2.2,32499
15269,ford, Grand C-MAX,2017,Manual,12360,Diesel,30,64.2,1.5,10998
16033,vw, CC,2013,Semi-Auto,55518,Diesel,145,53.3,2,8999
17546,merc, SLK,2008,Automatic,78954,Petrol,300,34.4,1.8,5850
16192,bmw, M6,2016,Semi-Auto,19000,Petrol,555,27.4,4.4,36995
18024,merc, CLS Class,2019,Semi-Auto,7444,Diesel,145,48.7,2.9,35980
13769,toyota, Prius,2014,Automatic,23523,Other,0,134.5,1.8,15990
14095,hyundi, I40,2016,Manual,50820,Diesel,20,67.3,1.7,8791
17755,ford, Edge,2016,Semi-Auto,21843,Diesel,160,48.7,2,19979
13683,vw, Beetle,2014,Semi-Auto,41587,Petrol,260,37.2,2,10410
14316,vauxhall, Combo Life,2019,Manual,4144,Petrol,145,42.2,1.2,15298
13033,skoda, Scala,2019,Manual,1069,Petrol,145,49.6,1,16495
17961,toyota, Prius,2016,Automatic,20500,Hybrid,0,85.6,1.8,21500
13734,bmw, M4,2019,Semi-Auto,12000,Petrol,145,34,3,40950
15029,bmw, Z4,2006,Manual,114000,Petrol,260,37.7,2,3595
14294,vw, CC,2016,Manual,33017,Diesel,30,60.1,2,10965
14698,skoda, Kamiq,2019,Manual,2678,Petrol,145,49.6,1,16895
17010,vauxhall, Combo Life,2019,Manual,6690,Diesel,145,53.3,1.5,13798
13701,skoda, Scala,2019,Manual,2500,Petrol,145,50.4,1,16000
15138,ford, Grand Tourneo Connect,2017,Automatic,41445,Diesel,150,56.6,1.5,13699
14028,bmw, Z4,2019,Semi-Auto,9955,Petrol,145,38.7,2,32450
18526,toyota, Hilux,2017,Automatic,11517,Diesel,260,36.2,2.4,24748
15960,bmw, 7 Series,2017,Automatic,27791,Diesel,145,53.3,3,31250
14358,vw, Arteon,2019,Automatic,4800,Petrol,145,32.8,2,32850
14372,bmw, 7 Series,2016,Semi-Auto,34820,Diesel,145,54.3,3,25750
12026,merc, CLS Class,2016,Automatic,54195,Diesel,165,49.6,3,18900
17860,merc, SLK,2014,Automatic,64130,Diesel,145,56.5,2.1,10695
15310,merc, GLB Class,2020,Automatic,50,Diesel,145,46.3,2,37400
16952,vauxhall, Antara,2012,Manual,67686,Diesel,235,44.1,2.2,5490
13749,vw, Arteon,2019,Automatic,2000,Diesel,145,50.4,2,32391
18577,merc, V Class,2019,Automatic,1478,Diesel,145,45.6,2.2,48251
15767,skoda, Scala,2020,Manual,4500,Petrol,145,50.4,1,17990
13088,toyota, Hilux,2019,Manual,5190,Diesel,260,2.8,2.4,20500
19596,bmw, Z4,2019,Semi-Auto,8004,Petrol,145,37.2,2,34980
14668,merc, X-CLASS,2019,Automatic,11479,Diesel,260,35.8,2.3,22995
12037,ford, Galaxy,2018,Semi-Auto,42164,Diesel,145,52.3,2,18999
14892,ford, Galaxy,2017,Automatic,41757,Diesel,145,52.3,2,16599
13773,bmw, M5,2019,Automatic,1501,Petrol,145,24.1,4.4,73990
17324,merc, V Class,2017,Semi-Auto,32577,Diesel,145,45.6,2.2,30998
14816,bmw, 6 Series,2020,Semi-Auto,101,Petrol,145,42.8,2,33490
16040,hyundi, Santa Fe,2019,Semi-Auto,4721,Diesel,145,39.8,2.2,29290
15502,ford, Grand C-MAX,2016,Automatic,15146,Diesel,30,58.9,1.5,10495
14852,vauxhall, Combo Life,2019,Manual,8478,Diesel,145,53.3,1.5,15441
13802,skoda, Kamiq,2019,Manual,2000,Petrol,145,47.1,1,19990
15674,vw, Scirocco,2015,Manual,30212,Petrol,125,37.2,1.4,9980
15801,audi, R8,2014,Semi-Auto,19800,Petrol,570,22.8,4.2,51990
13669,vw, Scirocco,2016,Manual,34995,Petrol,125,52.3,1.4,12200
18428,bmw, 6 Series,2015,Semi-Auto,37175,Diesel,160,49.6,3,20172
19614,ford, Tourneo Custom,2019,Manual,100,Diesel,145,30.1,2,29999
16910,hyundi, Santa Fe,2014,Manual,52236,Diesel,205,46.3,2.2,13991
14068,vw, Arteon,2019,Automatic,500,Petrol,145,40.4,1.5,23450
16085,bmw, X4,2019,Semi-Auto,7272,Diesel,150,42.8,2,33998
17858,vw, Arteon,2019,Automatic,5907,Petrol,145,32.8,2,26490
18819,vw, Arteon,2019,Automatic,2917,Diesel,145,44.1,2,30990
12031,merc, V Class,2019,Automatic,10,Diesel,145,45.6,2.2,50640
17535,skoda, Yeti,2016,Semi-Auto,23185,Petrol,125,51.4,1.2,12995
15466,toyota, Hilux,2019,Automatic,17200,Diesel,260,36.2,2.4,24995
17197,hyundi, IX20,2015,Manual,27000,Petrol,125,50.4,1.4,6995
16423,ford, Edge,2019,Automatic,4921,Diesel,145,37.2,2,36000
18908,merc, M Class,2010,Automatic,106800,Diesel,555,31,3,9995
18092,skoda, Scala,2020,Manual,1234,Petrol,150,49.6,1,15990
15497,vw, CC,2015,Semi-Auto,32878,Diesel,125,56.5,2,12999
18137,bmw, X7,2019,Automatic,2567,Petrol,145,24.8,3,69146
15563,ford, Grand C-MAX,2017,Manual,26967,Petrol,30,54.3,1,10850
19276,hyundi, Santa Fe,2019,Semi-Auto,5931,Diesel,145,39.2,2.2,34000
12246,hyundi, IX20,2016,Manual,20347,Petrol,125,50.4,1.4,7327
12660,merc, SLK,2001,Automatic,42087,Petrol,325,30,2.3,4490
18151,hyundi, I40,2014,Manual,46152,Diesel,30,62.8,1.7,7498
17399,hyundi, I800,2017,Automatic,18000,Diesel,330,33.6,2.5,15499
13303,vauxhall, Combo Life,2020,Manual,3218,Diesel,145,50.4,1.5,19500
18735,hyundi, Santa Fe,2017,Semi-Auto,50595,Diesel,235,42.8,2.2,18495
12509,audi, RS4,2014,Manual,60000,Petrol,555,26.4,4.2,25975
12032,hyundi, I800,2018,Automatic,21600,Diesel,150,33.6,2.5,16790
18694,vauxhall, Zafira Tourer,2017,Manual,15843,Petrol,200,41.5,1.4,10795
15218,hyundi, Santa Fe,2019,Automatic,13100,Diesel,145,39.8,2.2,29490
13710,skoda, Kamiq,2019,Semi-Auto,452,Diesel,145,52.3,1.6,20991
12471,merc, V Class,2020,Semi-Auto,2859,Diesel,145,36.2,2,43950
17868,skoda, Kamiq,2019,Semi-Auto,50,Petrol,145,43.5,1.5,21750
14897,merc, V Class,2017,Automatic,34564,Diesel,145,44.8,2.1,54990
17587,vw, Caravelle,2011,Automatic,53000,Diesel,325,34.4,2,22995
14114,ford, Galaxy,2010,Manual,92000,Diesel,200,49.6,2,6995
16495,merc, GL Class,2015,Automatic,45712,Diesel,330,36.2,3,29865
15120,merc, CLS Class,2015,Semi-Auto,40270,Diesel,160,51.4,3,20412
19102,hyundi, I40,2019,Manual,10,Diesel,145,52.3,1.6,16500
17390,skoda, Yeti,2010,Manual,101145,Petrol,160,44.1,1.2,4399
14632,merc, CLS Class,2015,Automatic,51974,Diesel,125,57.7,2.1,17499
16836,skoda, Rapid,2017,Manual,33402,Petrol,150,61.4,1,9891
12481,skoda, Scala,2019,Semi-Auto,5449,Petrol,150,45.6,1.5,15995
18272,vw, Caddy Maxi Life,2019,Semi-Auto,13309,Diesel,150,58.9,2,18990
16476,skoda, Kamiq,2020,Manual,11,Petrol,150,46.3,1.5,21000
17371,hyundi, Santa Fe,2019,Automatic,1791,Diesel,145,39.2,2.2,32450
16098,bmw, X6,2019,Semi-Auto,1500,Diesel,145,34.9,3,55995
18489,audi, A8,2018,Automatic,15486,Diesel,145,50.4,3,34700
13962,vw, Arteon,2019,Automatic,8988,Petrol,145,48.7,1.5,22692
13208,bmw, M4,2018,Automatic,16000,Petrol,150,34,3,36440
15535,bmw, i3,2017,Automatic,10839,Hybrid,0,470.8,0,21898
14341,vauxhall, Zafira Tourer,2017,Manual,28565,Petrol,145,41.5,1.4,11199
16957,skoda, Roomster,2011,Automatic,56000,Petrol,145,49.6,1.2,4495
15063,hyundi, IX35,2014,Manual,50664,Diesel,145,53.3,1.7,7840
15727,vw, Tiguan Allspace,2019,Semi-Auto,7442,Diesel,145,38.7,2,27995
15299,vw, Caravelle,2019,Semi-Auto,14751,Diesel,145,32.8,2,45990
19240,vw, Arteon,2019,Manual,10,Diesel,145,52.3,2,27798
14625,hyundi, IX20,2016,Manual,20063,Petrol,125,50.4,1.4,8790
19164,vauxhall, Zafira Tourer,2017,Manual,8131,Petrol,145,41.5,1.4,11400
15249,vw, Scirocco,2015,Automatic,47313,Diesel,30,57.6,2,12500
15546,bmw, Z4,2019,Semi-Auto,8998,Petrol,145,38.7,2,27950
16068,merc, X-CLASS,2018,Automatic,14500,Diesel,260,35.8,2.3,33000
17727,bmw, X6,2020,Automatic,7486,Diesel,145,34.9,3,56000
15081,vauxhall, GTC,2015,Manual,36429,Petrol,160,44.8,1.6,7999
19479,ford, Puma,2019,Manual,2000,Petrol,145,50.4,1,24000
19269,merc, S Class,2018,Automatic,1952,Petrol,145,34,4,82099
12117,ford, Grand C-MAX,2017,Semi-Auto,10295,Diesel,30,58.9,1.5,10499
15311,ford, Tourneo Custom,2015,Manual,13016,Diesel,235,42.2,2.2,18498
13964,vw, Beetle,2014,Manual,11000,Diesel,30,65.7,1.6,11495
18672,ford, Edge,2019,Automatic,1657,Diesel,145,40.4,2,27499
17258,toyota, GT86,2016,Manual,14000,Petrol,260,36.2,2,17500
15866,merc, CLS Class,2019,Semi-Auto,12000,Diesel,145,47.9,2.9,42000
14422,audi, A8,2018,Semi-Auto,12640,Diesel,150,50.4,3,34500
13382,vw, Amarok,2019,Automatic,12500,Diesel,260,36.2,3,36990
16509,skoda, Yeti,2014,Semi-Auto,38000,Petrol,160,44.8,1.2,9000
15976,vw, CC,2016,Manual,19000,Diesel,30,62.8,2,13000
14216,ford, Edge,2016,Manual,29808,Diesel,160,48.7,2,17800
14127,vauxhall, Zafira Tourer,2017,Manual,16107,Petrol,145,41.5,1.4,12200
17994,bmw, Z4,2019,Semi-Auto,1817,Petrol,145,38.7,2,29980
12206,vauxhall, Combo Life,2019,Manual,14500,Diesel,145,53.3,1.5,15999
15412,vw, Amarok,2019,Automatic,19841,Diesel,265,33.6,3,27990
19259,vw, Shuttle,2018,Manual,30803,Diesel,145,47.1,2,19498
15862,ford, Edge,2017,Automatic,10088,Diesel,145,48.7,2,21197
12035,toyota, Prius,2019,Automatic,3650,Hybrid,140,217.3,1.8,27999
15878,skoda, Scala,2019,Automatic,6000,Petrol,145,47.1,1,15899
12267,bmw, Z4,2003,Automatic,70000,Petrol,325,29.7,3,3495
12903,vw, Amarok,2019,Automatic,2569,Diesel,260,33.6,3,31995
13032,hyundi, Santa Fe,2017,Manual,19049,Diesel,200,47.1,2.2,18990
13253,audi, A8,2018,Semi-Auto,7500,Diesel,145,50.4,3,37970
15957,merc, S Class,2014,Automatic,31385,Diesel,200,48.7,3,25991
18244,hyundi, I40,2017,Manual,14799,Diesel,150,67.3,1.7,11470
16187,merc, V Class,2019,Manual,20981,Diesel,145,46.3,2.1,19950
12737,hyundi, I800,2018,Automatic,35460,Diesel,145,28,2.5,15794
16398,ford, Tourneo Connect,2015,Automatic,15518,Petrol,260,35.3,1.6,11495
12565,ford, Tourneo Custom,2017,Manual,36000,Diesel,145,44.8,2,20000
12803,hyundi, I40,2019,Semi-Auto,1000,Diesel,145,53.3,1.6,21000
15438,audi, Q8,2019,Automatic,10000,Diesel,145,33.6,3,51990
19310,toyota, Prius,2009,Automatic,40954,Hybrid,10,65.7,1.5,5750
13696,toyota, GT86,2020,Manual,339,Petrol,145,33.2,2,24990
18324,ford, Puma,2019,Manual,3021,Petrol,145,50.4,1,25695
17768,hyundi, IX20,2017,Manual,9604,Petrol,145,50.4,1.4,9998
15364,vw, Tiguan Allspace,2019,Semi-Auto,13108,Petrol,150,30.7,2,31990
12512,skoda, Scala,2019,Manual,451,Diesel,145,57.7,1.6,15485
12636,ford, Grand C-MAX,2016,Manual,39460,Diesel,30,64.2,1.5,9998
19340,merc, CLA Class,2019,Automatic,14024,Diesel,145,51.4,2.1,25480
19541,skoda, Yeti,2013,Semi-Auto,46569,Petrol,165,44.1,1.2,8990
18706,vauxhall, GTC,2015,Manual,25100,Petrol,160,47.1,1.4,8998
17749,skoda, Rapid,2016,Manual,42379,Petrol,20,60.1,1.2,6995
12486,vauxhall, Combo Life,2019,Manual,6797,Diesel,145,53.3,1.5,14298
17407,ford, KA,2015,Manual,15850,Petrol,30,57.7,1.2,6200
18439,ford, Galaxy,2018,Automatic,28425,Diesel,145,52.3,2,18290
17728,vw, Amarok,2019,Automatic,18000,Diesel,265,28.3,3,28991
12847,audi, RS3,2016,Semi-Auto,29920,Petrol,300,34.9,2.5,29888
13815,bmw, X6,2015,Automatic,31100,Diesel,205,44.8,3,29889
17939,ford, Grand C-MAX,2018,Automatic,18961,Diesel,145,58.9,1.5,12999
14338,merc, M Class,2013,Semi-Auto,41366,Diesel,300,39.2,3,16770
15778,vw, Arteon,2019,Semi-Auto,1500,Petrol,145,32.8,2,31000
14713,audi, A8,2015,Automatic,40275,Diesel,200,47.9,3,17591
18991,ford, Grand C-MAX,2018,Manual,18614,Petrol,145,54.3,1,14000
14443,skoda, Yeti,2016,Manual,52968,Petrol,125,51.4,1.2,10460
17875,ford, Puma,2020,Manual,2075,Petrol,145,50.4,1,19970
13388,vw, Arteon,2019,Manual,50,Diesel,145,52.3,2,24750
12941,ford, Tourneo Custom,2018,Manual,30732,Diesel,145,32.5,2,17495
17202,bmw, 6 Series,2008,Automatic,94000,Diesel,305,39.2,3,8499
15999,bmw, M4,2016,Semi-Auto,27523,Petrol,300,34,3,30990
13497,skoda, Scala,2020,Manual,100,Petrol,150,50.4,1,15980
